Chromosome	m1A peak middle position	RefSeq ID	Segment	Cell
chr14	94594245	NM_032036	CDS	HEPG2_Glucose_starv_4h
chr14	94594975	NM_032036	CDS	HeLa
chr14	94595614	NM_032036	CDS	HEPG2_Glucose_starv_4h
chr14	94595614	NM_032036	CDS	HEPG2_heat_shock_4h
chr14	95236367	NM_173849	5UTR	HEK293
chr14	95623669	NM_177438	5UTR	HEPG2_Glucose_starv_4h
chr14	95623671	NM_177438	5UTR	HEPG2_common_mRNA
chr14	95623672	NM_177438	5UTR	HEPG2_heat_shock_4h
chr14	95623696	NM_177438	5UTR	HeLa
chr14	96001542	NM_016417	CDS	HEPG2_common_total_RNA
chr14	96001543	NM_016417	CDS	HEPG2_common_mRNA
chr14	96001545	NM_016417	CDS	HeLa
chr14	96001557	NM_016417	CDS	HEK293
chr14	96829898	NM_016472	5UTR	HEPG2_heat_shock_4h
chr14	96968835	NM_001293632	5UTR	HEPG2_common_mRNA
chr14	96968839	NM_032632	5UTR	HeLa
chr14	96968840	NM_032632	5UTR	HEPG2_common_total_RNA
chr14	96968843	NM_032632	5UTR	HEK293
chr14	97263761	NM_003384	5UTR	HEPG2_heat_shock_4h
chr14	97263762	NM_003384	5UTR	HEPG2_common_mRNA
chr14	97263762	NM_003384	5UTR	HEPG2_Glucose_starv_4h
chr14	97263768	NM_003384	5UTR	HeLa
chr14	97299894	NM_003384	CDS	HEPG2_heat_shock_4h
chr14	99947102	NM_032233	5UTR	HEPG2_heat_shock_4h
chr14	99947112	NM_032233	5UTR	HEPG2_common_mRNA
chr14	99947795	NM_001099402	5UTR	HEPG2_heat_shock_4h
chr14	99947797	NM_001099402	5UTR	HEPG2_common_mRNA
chr14	99947798	NM_001099402	5UTR	HEPG2_Glucose_starv_4h
chr14	99969205	NM_001099402	CDS	HEPG2_common_mRNA
chr14	99969211	NM_001099402	CDS	HeLa
chr14	99973448	NM_001099402	CDS	HEPG2_common_mRNA
chr14	99976552	NM_001099402	CDS	HEPG2_heat_shock_4h
chr14	99976603	NM_001099402	CDS	HEK293
chr14	99976650	NM_001099402	CDS	HeLa
chr14	99976723	NM_001099402	CDS	HEPG2_common_mRNA
chr14	99977004	NM_001099402	CDS	HeLa
chr14	100069935	NM_001144995	CDS	HEPG2_common_mRNA
chr14	100069939	NM_001144995	CDS	HEPG2_Glucose_starv_4h
chr14	100069998	NM_001144995	CDS	HEPG2_heat_shock_4h
chr14	100070186	NM_001144995	CDS	HeLa
chr14	100070245	NM_001144995	CDS	HEPG2_common_total_RNA
chr14	100259812	NM_004434	5UTR	HeLa
chr14	100259812	NM_004434	5UTR	HEPG2_common_mRNA
chr14	100259812	NM_004434	5UTR	HEPG2_Glucose_starv_4h
chr14	100594976	NM_016337	CDS	HeLa
chr14	100595982	NM_016337	CDS	HEPG2_common_mRNA
chr14	100705101	NM_003403	5UTR	HEPG2_heat_shock_4h
chr14	100705103	NM_003403	5UTR	HEPG2_Glucose_starv_4h
chr14	100705716	NM_003403	CDS	HEK293
chr14	100705770	NM_003403	CDS	HeLa
chr14	100705789	NM_003403	CDS	HEPG2_common_total_RNA
chr14	100705866	NM_003403	CDS	HEPG2_common_mRNA
chr14	100765201	NM_001039355	CDS	HEPG2_common_mRNA
chr14	100765207	NM_001039355	CDS	HEPG2_heat_shock_4h
chr14	100772649	NM_001291813	5UTR	HEPG2_common_total_RNA
chr14	100772671	NM_152333	5UTR	HEPG2_heat_shock_4h
chr14	100772683	NM_001291813	5UTR	HEPG2_common_mRNA
chr14	100841709	NM_004184	5UTR	HEPG2_common_mRNA
chr14	100841722	NM_213646	5UTR	HEPG2_heat_shock_4h
chr14	100995487	NM_024515	CDS	HEPG2_common_total_RNA
chr14	101004182	NM_020836	3UTR	HEPG2_common_total_RNA
chr14	101005350	NM_020836	CDS	HEPG2_common_total_RNA
chr14	102019156	NR_002770	ncRNA	HEPG2_heat_shock_4h
chr14	102228196	NM_001161726	5UTR	HEPG2_common_mRNA
chr14	102228232	NM_001161726	CDS	HEPG2_Glucose_starv_4h
chr14	102431015	NM_001376	5UTR	HeLa
chr14	102431084	NM_001376	CDS	HEPG2_common_total_RNA
chr14	102477262	NM_001376	CDS	HEK293
chr14	102478213	NM_001376	CDS	HEPG2_common_mRNA
chr14	102478228	NM_001376	CDS	HeLa
chr14	102483830	NM_001376	CDS	HeLa
chr14	102484835	NM_001376	CDS	HEPG2_common_total_RNA
chr14	102484856	NM_001376	CDS	HeLa
chr14	102551183	NM_005348	CDS	HeLa
chr14	102552657	NM_005348	CDS	HeLa
chr14	102605914	NM_001017963	5UTR	HEPG2_heat_shock_4h
chr14	102606275	NR_038354	ncRNA	HEPG2_heat_shock_4h
chr14	102606303	NR_038354	ncRNA	HEPG2_Glucose_starv_4h
chr14	102606348	NR_038354	ncRNA	HEPG2_common_mRNA
chr14	102786169	NM_018335	CDS	HEPG2_heat_shock_4h
chr14	102814736	NM_032630	3UTR	HeLa
chr14	102975966	NM_152326	5UTR	HeLa
chr14	102976058	NM_152326	5UTR	HEK293
chr14	103059077	NM_015156	5UTR	HEPG2_common_mRNA
chr14	103059080	NM_015156	5UTR	HEPG2_heat_shock_4h
chr14	103059085	NM_015156	5UTR	HEPG2_Glucose_starv_4h
chr14	103059088	NM_015156	5UTR	HeLa
chr14	103059129	NM_015156	5UTR	HEK293
chr14	103059269	NM_015156	CDS	HEPG2_common_total_RNA
chr14	103059321	NM_015156	CDS	HeLa
chr14	103243914	NM_145725	5UTR	HEPG2_Glucose_starv_4h
chr14	103243931	NM_145725	5UTR	HEPG2_common_mRNA
chr14	103243937	NM_145725	5UTR	HEPG2_heat_shock_4h
chr14	103243968	NM_145725	5UTR	HeLa
chr14	103399181	NM_006035	3UTR	HeLa
chr14	103400103	NM_006035	CDS	HeLa
chr14	103438413	NM_006035	CDS	HeLa
chr14	103523573	NM_006035	5UTR	HEPG2_common_mRNA
chr14	103523604	NM_006035	5UTR	HEPG2_heat_shock_4h
chr14	103523619	NM_006035	5UTR	HEPG2_common_total_RNA
chr14	103523622	NM_006035	5UTR	HeLa
chr14	103592851	NM_006291	CDS	HEPG2_Glucose_starv_4h
chr14	103592852	NM_006291	CDS	HEPG2_heat_shock_4h
chr14	103592988	NM_006291	CDS	HEPG2_common_mRNA
chr14	103593390	NM_006291	CDS	HeLa
chr14	103800781	NM_001969	5UTR	HEPG2_common_mRNA
chr14	103800793	NM_001969	5UTR	HeLa
chr14	103800800	NM_001969	5UTR	HEPG2_common_total_RNA
chr14	103851835	NM_002376	5UTR	HEK293
chr14	103851986	NM_002376	5UTR	HeLa
chr14	103851989	NM_002376	5UTR	HEPG2_Glucose_starv_4h
chr14	103851993	NM_002376	5UTR	HEPG2_common_mRNA
chr14	103852350	NM_002376	5UTR	HEPG2_common_mRNA
chr14	103986309	NM_001823	CDS	HeLa
chr14	103987729	NM_001823	CDS	HEK293
chr14	103988388	NM_001823	CDS	HeLa
chr14	103988397	NM_001823	CDS	HEK293
chr14	103988480	NM_001823	CDS	HEPG2_common_total_RNA
chr14	103988748	NM_001823	CDS	HEK293
chr14	103995570	NM_152307	5UTR	HEPG2_common_mRNA
chr14	103995574	NM_152307	5UTR	HEPG2_heat_shock_4h
chr14	103995577	NM_152307	5UTR	HEPG2_Glucose_starv_4h
chr14	104001227	NM_152307	3UTR	HEPG2_common_mRNA
chr14	104029050	NM_001015048	5UTR	HEPG2_heat_shock_4h
chr14	104029407	NM_032374	CDS	HEPG2_common_mRNA
chr14	104095675	NM_001130107	5UTR	HEK293
chr14	104095687	NM_005552	5UTR	HeLa
chr14	104095687	NM_005552	5UTR	HEPG2_common_mRNA
chr14	104095691	NM_182923	5UTR	HEPG2_heat_shock_4h
chr14	104095694	NM_001130107	5UTR	HEPG2_common_total_RNA
chr14	104181775	NM_001100118	5UTR	HEPG2_heat_shock_4h
chr14	104181778	NM_001100119	5UTR	HeLa
chr14	104181782	NM_001100119	5UTR	HEPG2_common_mRNA
chr14	104181784	NM_001100119	5UTR	HEPG2_Glucose_starv_4h
chr14	104182235	NM_024071	CDS	HEPG2_common_mRNA
chr14	104182252	NM_024071	CDS	HeLa
chr14	104206337	NM_015316	CDS	HEPG2_common_mRNA
chr14	104206342	NM_015316	CDS	HEPG2_Glucose_starv_4h
chr14	104206350	NM_015316	CDS	HeLa
chr14	104206371	NM_015316	CDS	HEPG2_heat_shock_4h
chr14	104313767	NM_015316	5UTR	HEPG2_heat_shock_4h
chr14	104313769	NM_015316	5UTR	HEPG2_common_mRNA
chr14	104313779	NM_015316	5UTR	HEPG2_Glucose_starv_4h
chr14	104313793	NM_015316	5UTR	HeLa
chr14	105156027	NM_001031714	5UTR	HeLa
chr14	105156027	NM_022489	5UTR	HEPG2_common_mRNA
chr14	105173814	NM_001031714	CDS	HeLa
chr14	105174061	NM_001031714	CDS	HeLa
chr14	105174087	NM_001031714	CDS	HEPG2_common_total_RNA
chr14	105179559	NM_001031714	CDS	HeLa
chr14	105179596	NM_022489	CDS	HEPG2_common_mRNA
chr14	105180945	NM_001031714	CDS	HeLa
chr14	105190673	NM_152328	CDS	HEPG2_common_total_RNA
chr14	105190680	NM_152328	CDS	HEPG2_common_mRNA
chr14	105190694	NM_152328	CDS	HeLa
chr14	105196301	NM_199165	CDS	HEPG2_common_mRNA
chr14	105235875	NM_001014431	3UTR	HeLa
chr14	105235880	NM_005163	3UTR	HEPG2_common_total_RNA
chr14	105235890	NM_001014431	3UTR	HEPG2_common_mRNA
chr14	105258947	NM_001014431	CDS	HeLa
chr14	105259565	NM_005163	5UTR	HEPG2_common_mRNA
chr14	105261895	NM_001014431	5UTR	HEPG2_common_mRNA
chr14	105261950	NM_001014431	5UTR	HEPG2_heat_shock_4h
chr14	105261951	NM_001014431	5UTR	HEPG2_Glucose_starv_4h
chr14	105261979	NM_001014432	5UTR	HEPG2_common_total_RNA
chr14	105261989	NM_001014432	5UTR	HEK293
chr14	105331742	NM_015005	5UTR	HeLa
chr14	105331749	NM_001112726	5UTR	HEK293
chr14	105331749	NM_001112726	5UTR	HEPG2_common_mRNA
chr14	105331759	NM_015005	5UTR	HEPG2_common_total_RNA
chr14	105331797	NM_001112726	5UTR	HEPG2_Glucose_starv_4h
chr14	105350742	NM_015005	CDS	HeLa
chr14	105361446	NM_015005	3UTR	HeLa
chr14	105413438	NM_138420	CDS	HEPG2_common_total_RNA
chr14	105419351	NM_138420	CDS	HEPG2_common_total_RNA
chr14	105420044	NM_138420	CDS	HeLa
chr14	105420054	NM_138420	CDS	HEPG2_heat_shock_4h
chr14	105420067	NM_138420	CDS	HEPG2_Glucose_starv_4h
chr14	105420434	NM_138420	CDS	HEPG2_common_mRNA
chr14	105420754	NM_138420	CDS	HEPG2_heat_shock_4h
chr14	105420766	NM_138420	CDS	HEPG2_Glucose_starv_4h
chr14	105420769	NM_138420	CDS	HeLa
chr14	105420881	NM_138420	CDS	HEPG2_common_total_RNA
chr14	105478174	NM_017955	CDS	HEPG2_common_mRNA
chr14	105478264	NM_017955	CDS	HEPG2_heat_shock_4h
chr14	105478272	NM_017955	5UTR	HeLa
chr14	105608532	NM_002226	3UTR	HeLa
chr14	105609321	NM_002226	CDS	HeLa
chr14	105634323	NM_002226	CDS	HEPG2_Glucose_starv_4h
chr14	105634346	NM_002226	CDS	HEPG2_common_mRNA
chr14	105634801	NM_002226	5UTR	HeLa
chr14	105634992	NM_002226	5UTR	HEK293
chr14	105635010	NM_002226	5UTR	HEPG2_Glucose_starv_4h
chr14	105647549	NM_177533	5UTR	HEPG2_heat_shock_4h
chr14	105647554	NM_177533	5UTR	HeLa
chr14	105677547	NM_001519	CDS	HEPG2_Glucose_starv_4h
chr14	105677565	NM_001519	CDS	HeLa
chr14	105677584	NM_001242787	CDS	HEK293
chr14	105678484	NM_001519	CDS	HEPG2_common_mRNA
chr14	105685368	NM_001519	CDS	HEPG2_Glucose_starv_4h
chr14	105685541	NM_001242786	CDS	HEPG2_heat_shock_4h
chr14	105688187	NM_001519	CDS	HEPG2_common_mRNA
chr14	105715120	NM_033271	5UTR	HeLa
chr14	105715270	NM_033271	CDS	HEPG2_Glucose_starv_4h
chr14	105715270	NM_033271	CDS	HEPG2_heat_shock_4h
chr14	105715309	NM_033271	CDS	HEPG2_common_mRNA
chr14	105715311	NM_033271	CDS	HEPG2_common_total_RNA
chr14	105715328	NM_033271	CDS	HeLa
chr14	105767065	NM_001519	5UTR	HEPG2_common_mRNA
chr14	105885081	NR_125384	ncRNA	HEPG2_heat_shock_4h
chr14	105886292	NM_004689	5UTR	HEPG2_common_mRNA
chr14	105886305	NM_001203258	5UTR	HEPG2_heat_shock_4h
chr14	105886306	NM_004689	5UTR	HeLa
chr14	105886347	NM_004689	5UTR	HEK293
chr14	105886359	NM_001203258	5UTR	HEPG2_common_total_RNA
chr14	105936306	NM_001203258	3UTR	HEK293
chr14	105936585	NM_004689	3UTR	HeLa
chr14	105936607	NM_001203258	3UTR	HEK293
chr14	105936633	NM_001203258	3UTR	HEPG2_common_total_RNA
chr14	105941176	NR_073083	ncRNA	HEPG2_common_mRNA
chr14	105941176	NR_073083	ncRNA	HEPG2_heat_shock_4h
chr14	105944608	NM_001312	CDS	HeLa
chr14	105944650	NM_001312	CDS	HEPG2_common_mRNA
chr14	105946204	NR_073085	ncRNA	HEPG2_common_total_RNA
chr14	105946274	NM_001312	3UTR	HeLa
chr14	105953598	NM_001311	CDS	HeLa
chr14	105957731	NM_001134875	CDS	HEPG2_heat_shock_4h
chr14	105957734	NM_001134875	CDS	HEPG2_Glucose_starv_4h
chr14	105957737	NM_001134875	CDS	HeLa
chr14	105957772	NM_001134875	CDS	HEPG2_common_mRNA
chr14	105964226	NM_001134875	CDS	HEPG2_Glucose_starv_4h
chr14	105964255	NM_001134875	CDS	HeLa
chr14	105964998	NM_001134875	CDS	HEPG2_heat_shock_4h
chr14	105965078	NM_001134875	CDS	HeLa
chr14	105965107	NM_001134875	CDS	HEPG2_Glucose_starv_4h
chr14	105965124	NM_001134875	CDS	HEPG2_common_mRNA
chr14	105996055	NM_025268	CDS	HEK293
chr15	20649575	NR_036432	ncRNA	HEPG2_common_mRNA
chr15	20649631	NR_036432	ncRNA	HeLa
chr15	20710694	NR_036432	ncRNA	HEPG2_common_mRNA
chr15	20710715	NR_036432	ncRNA	HeLa
chr15	22566930	NR_033735	ncRNA	HEPG2_heat_shock_4h
chr15	22566996	NR_033735	ncRNA	HEPG2_common_mRNA
chr15	22833587	NM_052903	CDS	HeLa
chr15	22892757	NM_014608	5UTR	HEPG2_common_mRNA
chr15	22925844	NM_014608	CDS	HeLa
chr15	23027886	NM_001184889	5UTR	HEK293
chr15	23033356	NM_001008860	5UTR	HEPG2_common_mRNA
chr15	23033391	NM_001008860	5UTR	HEPG2_heat_shock_4h
chr15	23033391	NM_001184889	5UTR	HEPG2_common_total_RNA
chr15	23034247	NM_001184888	5UTR	HEPG2_common_total_RNA
chr15	23034254	NM_001184888	5UTR	HEPG2_common_mRNA
chr15	23034254	NM_001184889	5UTR	HEK293
chr15	23034265	NM_001008892	5UTR	HeLa
chr15	23086327	NM_144599	CDS	HeLa
chr15	23086329	NM_144599	CDS	HEPG2_Glucose_starv_4h
chr15	23086330	NM_144599	CDS	HEPG2_common_mRNA
chr15	23086343	NM_144599	CDS	HEPG2_heat_shock_4h
chr15	23208059	NR_003521	ncRNA	HEPG2_common_mRNA
chr15	23299769	NR_002824	ncRNA	HeLa
chr15	23317026	NR_002824	ncRNA	HeLa
chr15	23356204	NR_002824	ncRNA	HeLa
chr15	23377474	NR_002824	ncRNA	HEPG2_common_mRNA
chr15	23377498	NR_002824	ncRNA	HeLa
chr15	23378166	NR_002824	ncRNA	HeLa
chr15	23378173	NR_002824	ncRNA	HEPG2_heat_shock_4h
chr15	23810920	NM_005664	5UTR	HEPG2_heat_shock_4h
chr15	23810922	NM_005664	5UTR	HeLa
chr15	23810924	NM_005664	5UTR	HEPG2_Glucose_starv_4h
chr15	23810925	NM_005664	5UTR	HEPG2_common_mRNA
chr15	25200158	NM_022804	5UTR	HEPG2_heat_shock_4h
chr15	25200203	NM_022804	CDS	HEPG2_common_mRNA
chr15	25200206	NM_022804	CDS	HEPG2_Glucose_starv_4h
chr15	25207270	NM_003097	5UTR	HeLa
chr15	25223417	NM_003097	CDS	HeLa
chr15	25683999	NM_000462	5UTR	HEPG2_common_total_RNA
chr15	25683999	NM_130839	5UTR	HEPG2_common_mRNA
chr15	25684029	NM_130839	5UTR	HeLa
chr15	28447338	NM_004667	CDS	HeLa
chr15	28465734	NM_004667	CDS	HEPG2_heat_shock_4h
chr15	28465735	NM_004667	CDS	HEPG2_common_mRNA
chr15	28566522	NM_004667	CDS	HeLa
chr15	28566564	NM_004667	CDS	HEPG2_common_mRNA
chr15	28567253	NM_004667	5UTR	HEPG2_heat_shock_4h
chr15	28912800	NR_036443	ncRNA	HeLa
chr15	29034143	NR_036475	ncRNA	HEPG2_common_mRNA
chr15	29034471	NR_036475	ncRNA	HeLa
chr15	29561895	NM_138704	CDS	HEPG2_heat_shock_4h
chr15	29561904	NM_138704	CDS	HeLa
chr15	29561910	NM_138704	CDS	HEPG2_common_mRNA
chr15	30058621	NM_175610	CDS	HEPG2_common_mRNA
chr15	30092888	NM_001301026	CDS	HEPG2_heat_shock_4h
chr15	30114532	NM_175610	5UTR	HeLa
chr15	30114558	NM_175610	5UTR	HEPG2_heat_shock_4h
chr15	30114559	NM_175610	5UTR	HEPG2_common_mRNA
chr15	30260975	NM_001301025	5UTR	HEK293
chr15	30918909	NM_001039841	5UTR	HEK293
chr15	30918923	NM_001039841	5UTR	HEPG2_common_total_RNA
chr15	30918932	NM_001039841	5UTR	HeLa
chr15	30918941	NM_001039841	5UTR	HEPG2_common_mRNA
chr15	31061677	NR_038255	ncRNA	HEPG2_heat_shock_4h
chr15	31062056	NR_038255	ncRNA	HEPG2_heat_shock_4h
chr15	31062079	NR_038255	ncRNA	HEPG2_Glucose_starv_4h
chr15	31062634	NR_038255	ncRNA	HEPG2_common_mRNA
chr15	31062634	NR_038255	ncRNA	HEPG2_common_mRNA
chr15	31196160	NM_001146096	5UTR	HEPG2_common_mRNA
chr15	31196163	NM_014967	5UTR	HeLa
chr15	31196179	NM_001146096	5UTR	HEK293
chr15	31283744	NM_017762	5UTR	HEPG2_heat_shock_4h
chr15	31619494	NM_015995	CDS	HEPG2_common_mRNA
chr15	31619497	NM_015995	CDS	HEPG2_common_total_RNA
chr15	31619503	NM_015995	CDS	HeLa
chr15	31664434	NM_015995	CDS	HEPG2_common_total_RNA
chr15	31819417	NM_130901	CDS	HEPG2_heat_shock_4h
chr15	32907841	NM_199357	5UTR	HEK293
chr15	32907894	NM_014783	5UTR	HEPG2_common_total_RNA
chr15	32908059	NM_014783	5UTR	HeLa
chr15	32908127	NM_014783	5UTR	HEPG2_common_mRNA
chr15	32908224	NM_199357	5UTR	HEK293
chr15	32908226	NM_014783	5UTR	HEPG2_common_total_RNA
chr15	34331070	NM_020371	CDS	HEPG2_Glucose_starv_4h
chr15	34331071	NM_020371	CDS	HEPG2_common_mRNA
chr15	34331071	NM_020371	CDS	HEPG2_heat_shock_4h
chr15	34331117	NM_020371	CDS	HeLa
chr15	34331164	NM_020371	CDS	HEPG2_common_total_RNA
chr15	34393937	NM_020154	CDS	HeLa
chr15	34517318	NM_016454	CDS	HeLa
chr15	34610863	NM_005135	CDS	HEPG2_heat_shock_4h
chr15	34610879	NM_005135	CDS	HEPG2_Glucose_starv_4h
chr15	34635276	NM_018648	5UTR	HeLa
chr15	34651398	NM_153613	CDS	HeLa
chr15	34659287	NM_153613	CDS	HEPG2_Glucose_starv_4h
chr15	34659288	NM_153613	CDS	HeLa
chr15	34659300	NM_153613	CDS	HEPG2_heat_shock_4h
chr15	34674017	NR_027409	ncRNA	HeLa
chr15	34674685	NR_027409	ncRNA	HeLa
chr15	34674707	NR_027409	ncRNA	HEK293
chr15	34675056	NM_181077	CDS	HEPG2_common_total_RNA
chr15	34675151	NR_027409	ncRNA	HeLa
chr15	34675167	NR_027409	ncRNA	HEK293
chr15	34675686	NM_181077	CDS	HEPG2_common_mRNA
chr15	34675701	NM_181077	CDS	HEPG2_common_total_RNA
chr15	34675706	NR_027409	ncRNA	HeLa
chr15	34678948	NR_027409	ncRNA	HeLa
chr15	34679246	NR_027409	ncRNA	HeLa
chr15	34679489	NR_027409	ncRNA	HEPG2_common_mRNA
chr15	34699830	NR_027409	ncRNA	HEPG2_common_mRNA
chr15	34699830	NR_027409	ncRNA	HEPG2_heat_shock_4h
chr15	34727623	NR_027409	ncRNA	HEPG2_heat_shock_4h
chr15	34727627	NR_027409	ncRNA	HEPG2_common_mRNA
chr15	34727643	NR_027409	ncRNA	HEPG2_common_total_RNA
chr15	34727663	NR_027409	ncRNA	HeLa
chr15	34729624	NR_027409	ncRNA	HEPG2_heat_shock_4h
chr15	34729626	NR_027409	ncRNA	HEPG2_common_mRNA
chr15	34729636	NR_027409	ncRNA	HeLa
chr15	34820238	NR_027410	ncRNA	HeLa
chr15	34820906	NR_027410	ncRNA	HeLa
chr15	34820928	NR_027410	ncRNA	HEK293
chr15	34821277	NM_001023567	CDS	HEPG2_common_total_RNA
chr15	34821372	NR_027410	ncRNA	HeLa
chr15	34821388	NR_027410	ncRNA	HEK293
chr15	34821907	NM_001023567	CDS	HEPG2_common_mRNA
chr15	34821922	NM_001023567	CDS	HEPG2_common_total_RNA
chr15	34821927	NR_027410	ncRNA	HeLa
chr15	34825154	NR_027410	ncRNA	HeLa
chr15	34825461	NR_027410	ncRNA	HeLa
chr15	34825710	NR_027410	ncRNA	HEPG2_common_mRNA
chr15	34846051	NR_027410	ncRNA	HEPG2_common_mRNA
chr15	34846086	NR_027410	ncRNA	HeLa
chr15	34875740	NR_027410	ncRNA	HEPG2_common_mRNA
chr15	34875742	NR_027410	ncRNA	HEPG2_heat_shock_4h
chr15	34875743	NR_027410	ncRNA	HEPG2_common_total_RNA
chr15	34875762	NR_027410	ncRNA	HeLa
chr15	35086965	NM_005159	CDS	HEPG2_Glucose_starv_4h
chr15	35261826	NM_014691	5UTR	HEPG2_common_total_RNA
chr15	35261840	NM_014691	5UTR	HeLa
chr15	35261848	NM_014691	5UTR	HEPG2_common_mRNA
chr15	35529895	NR_003144	ncRNA	HEPG2_Glucose_starv_4h
chr15	37390543	NM_172315	5UTR	HEK293
chr15	37393413	NM_001220482	5UTR	HEPG2_common_mRNA
chr15	38746387	NM_173611	CDS	HEPG2_heat_shock_4h
chr15	38746389	NM_173611	CDS	HEPG2_common_mRNA
chr15	38746394	NM_173611	CDS	HEPG2_Glucose_starv_4h
chr15	38756238	NM_173611	CDS	HeLa
chr15	38773577	NM_173611	CDS	HEPG2_Glucose_starv_4h
chr15	38773638	NM_173611	CDS	HEPG2_heat_shock_4h
chr15	38773642	NM_173611	CDS	HEPG2_common_mRNA
chr15	38776504	NM_173611	CDS	HeLa
chr15	38776743	NM_173611	CDS	HeLa
chr15	38776877	NM_173611	3UTR	HEPG2_Glucose_starv_4h
chr15	38776952	NM_173611	3UTR	HEPG2_heat_shock_4h
chr15	38776953	NM_173611	3UTR	HEPG2_common_mRNA
chr15	38856841	NM_001128602	5UTR	HEK293
chr15	39873362	NM_003246	5UTR	HEPG2_common_mRNA
chr15	39873364	NM_003246	5UTR	HeLa
chr15	39873366	NM_003246	5UTR	HEPG2_heat_shock_4h
chr15	40226453	NM_001013703	CDS	HEPG2_common_mRNA
chr15	40226460	NM_001013703	CDS	HeLa
chr15	40241450	NM_001013703	CDS	HEPG2_heat_shock_4h
chr15	40328605	NM_003134	CDS	HeLa
chr15	40331147	NM_003134	CDS	HeLa
chr15	40331314	NR_104021	ncRNA	HEPG2_heat_shock_4h
chr15	40453326	NM_001211	5UTR	HEK293
chr15	40453350	NM_001211	5UTR	HEPG2_heat_shock_4h
chr15	40453356	NM_001211	5UTR	HEPG2_common_mRNA
chr15	40453358	NM_001211	5UTR	HeLa
chr15	40453361	NM_001211	5UTR	HEPG2_common_total_RNA
chr15	40582866	NM_001284298	CDS	HEPG2_common_mRNA
chr15	40583497	NM_001284298	CDS	HEPG2_common_mRNA
chr15	40625194	NM_207380	3UTR	HEPG2_common_mRNA
chr15	40625237	NM_207380	3UTR	HeLa
chr15	40625247	NM_207380	3UTR	HEPG2_Glucose_starv_4h
chr15	40625249	NM_207380	3UTR	HEPG2_heat_shock_4h
chr15	40627436	NM_207380	CDS	HEPG2_heat_shock_4h
chr15	40627444	NM_207380	CDS	HEPG2_common_mRNA
chr15	40627834	NM_207380	CDS	HEPG2_common_mRNA
chr15	40627998	NM_207380	CDS	HEPG2_Glucose_starv_4h
chr15	40630023	NM_207380	CDS	HEPG2_Glucose_starv_4h
chr15	40630818	NM_207380	CDS	HEPG2_heat_shock_4h
chr15	40630974	NM_207380	CDS	HEPG2_common_mRNA
chr15	40633066	NM_207380	CDS	HEPG2_common_mRNA
chr15	40633076	NM_207380	CDS	HEPG2_Glucose_starv_4h
chr15	40633084	NM_207380	CDS	HEPG2_heat_shock_4h
chr15	40650486	NM_033510	5UTR	HEK293
chr15	40675208	NM_001142762	CDS	HEPG2_heat_shock_4h
chr15	40675210	NM_033286	CDS	HeLa
chr15	40675212	NM_033286	CDS	HEPG2_Glucose_starv_4h
chr15	40675437	NM_033286	CDS	HEPG2_common_mRNA
chr15	40759731	NM_014952	3UTR	HEPG2_common_mRNA
chr15	40763309	NM_130468	5UTR	HeLa
chr15	40861710	NM_152260	CDS	HeLa
chr15	40861749	NM_152260	CDS	HEPG2_heat_shock_4h
chr15	40861755	NM_152260	CDS	HEPG2_common_mRNA
chr15	40886535	NM_144508	5UTR	HeLa
chr15	40987482	NM_001164270	5UTR	HEPG2_common_total_RNA
chr15	40987496	NM_002875	5UTR	HEPG2_common_mRNA
chr15	40987505	NM_133487	5UTR	HEPG2_heat_shock_4h
chr15	40987506	NM_002875	5UTR	HeLa
chr15	40987525	NM_001164270	5UTR	HEK293
chr15	41037267	NM_018145	CDS	HeLa
chr15	41037271	NM_018145	CDS	HEPG2_common_total_RNA
chr15	41037410	NM_018145	CDS	HEPG2_common_mRNA
chr15	41044257	NM_018145	CDS	HeLa
chr15	41044282	NM_018145	CDS	HEPG2_heat_shock_4h
chr15	41046973	NM_018145	CDS	HEPG2_common_mRNA
chr15	41047343	NM_018145	5UTR	HEPG2_common_total_RNA
chr15	41047351	NM_018145	5UTR	HEPG2_heat_shock_4h
chr15	41047361	NM_018145	5UTR	HeLa
chr15	41056349	NM_005258	5UTR	HEPG2_common_mRNA
chr15	41056365	NM_005258	5UTR	HeLa
chr15	41067286	NM_018163	CDS	HEPG2_Glucose_starv_4h
chr15	41067299	NM_018163	CDS	HEPG2_heat_shock_4h
chr15	41068489	NM_018163	CDS	HeLa
chr15	41068762	NM_018163	CDS	HEPG2_Glucose_starv_4h
chr15	41068783	NM_018163	CDS	HEPG2_common_mRNA
chr15	41068790	NM_018163	CDS	HEPG2_heat_shock_4h
chr15	41072163	NM_018163	CDS	HEPG2_heat_shock_4h
chr15	41072165	NM_018163	CDS	HEPG2_Glucose_starv_4h
chr15	41072178	NM_018163	CDS	HeLa
chr15	41099490	NM_001077268	5UTR	HEPG2_common_mRNA
chr15	41099599	NM_001077268	5UTR	HeLa
chr15	41099613	NM_001077268	5UTR	HEPG2_Glucose_starv_4h
chr15	41099949	NM_001077268	CDS	HeLa
chr15	41099972	NM_001077268	CDS	HEPG2_common_mRNA
chr15	41164754	NM_133639	3UTR	HeLa
chr15	41166284	NM_133639	CDS	HEPG2_common_total_RNA
chr15	41166287	NM_133639	CDS	HeLa
chr15	41186742	NM_020857	5UTR	HeLa
chr15	41186745	NM_020857	5UTR	HEPG2_common_mRNA
