chr	position	gene	segment	strain and medium
chrXV	954991	YOR337W	CDS	Saccharomyces_cerevisiae
chrXV	1012224	YOR359W	CDS	Saccharomyces_cerevisiae
chrXV	1036285	YOR372C	CDS	Saccharomyces_cerevisiae
chrXV	1049865	YOR378W	CDS	Saccharomyces_cerevisiae
chrXV	1052350	YOR380W	CDS	Saccharomyces_cerevisiae
chrXVI	41187	YPL265W	CDS	Saccharomyces_cerevisiae
chrXVI	44894	YPL263C	CDS	Saccharomyces_cerevisiae
chrXVI	65263	YPL256C	CDS	Saccharomyces_cerevisiae
chrXVI	119788	YPL228W	CDS	Saccharomyces_cerevisiae
chrXVI	141825	YPL217C	CDS	Saccharomyces_cerevisiae
chrXVI	151125	YPL213W	CDS	Saccharomyces_cerevisiae
chrXVI	185746	YPL190C	CDS	Saccharomyces_cerevisiae
chrXVI	186901	YPL190C	CDS	Saccharomyces_cerevisiae
chrXVI	229308	YPL169C	CDS	Saccharomyces_cerevisiae
chrXVI	242425	YPL163C	CDS	Saccharomyces_cerevisiae
chrXVI	253109	YPL158C	CDS	Saccharomyces_cerevisiae
chrXVI	284032	YPL141C	CDS	Saccharomyces_cerevisiae
chrXVI	284439	YPL141C	CDS	Saccharomyces_cerevisiae
chrXVI	294169	YPL137C	CDS	Saccharomyces_cerevisiae
chrXVI	310960	YPL126W	CDS	Saccharomyces_cerevisiae
chrXVI	312176	YPL126W	CDS	Saccharomyces_cerevisiae
chrXVI	340186	YPL111W	CDS	Saccharomyces_cerevisiae
chrXVI	370430	YPL094C	CDS	Saccharomyces_cerevisiae
chrXVI	389864	YPL085W	CDS	Saccharomyces_cerevisiae
chrXVI	391432	YPL085W	CDS	Saccharomyces_cerevisiae
chrXVI	393449	YPL085W	CDS	Saccharomyces_cerevisiae
chrXVI	414366	YPL075W	CDS	Saccharomyces_cerevisiae
chrXVI	419238	YPL072W	CDS	Saccharomyces_cerevisiae
chrXVI	426482	YPL066W	CDS	Saccharomyces_cerevisiae
chrXVI	426857	YPL066W	CDS	Saccharomyces_cerevisiae
chrXVI	428159	YPL065W	CDS	Saccharomyces_cerevisiae
chrXVI	431095	YPL063W	CDS	Saccharomyces_cerevisiae
chrXVI	454549	YPL055C	CDS	Saccharomyces_cerevisiae
chrXVI	462715	YPL049C	CDS	Saccharomyces_cerevisiae
chrXVI	463318	YPL049C	CDS	Saccharomyces_cerevisiae
chrXVI	489353	YPL032C	CDS	Saccharomyces_cerevisiae
chrXVI	523253	YPL016W	CDS	Saccharomyces_cerevisiae
chrXVI	535910	YPL009C	CDS	Saccharomyces_cerevisiae
chrXVI	574720	YPR008W	CDS	Saccharomyces_cerevisiae
chrXVI	585061	YPR013C	CDS	Saccharomyces_cerevisiae
chrXVI	640639	YPR034W	CDS	Saccharomyces_cerevisiae
chrXVI	674116	YPR058W	CDS	Saccharomyces_cerevisiae
chrXVI	679765	YPR065W	CDS	Saccharomyces_cerevisiae
chrXVI	680462	YPR065W	CDS	Saccharomyces_cerevisiae
chrXVI	723619	YPR095C	CDS	Saccharomyces_cerevisiae
chrXVI	726197	YPR097W	CDS	Saccharomyces_cerevisiae
chrXVI	753767	YPR114W	CDS	Saccharomyces_cerevisiae
chrXVI	757199	YPR115W	CDS	Saccharomyces_cerevisiae
chrXVI	757872	YPR115W	CDS	Saccharomyces_cerevisiae
chrXVI	793045	YPR129W	CDS	Saccharomyces_cerevisiae
chrXVI	812028	YPR138C	CDS	Saccharomyces_cerevisiae
chrXVI	818822	YPR143W	CDS	Saccharomyces_cerevisiae
chrXVI	864924	YPR161C	CDS	Saccharomyces_cerevisiae
chrXVI	868198	YPR162C	CDS	Saccharomyces_cerevisiae
chrXVI	893062	YPR178W	CDS	Saccharomyces_cerevisiae
chrXVI	902196	YPR184W	CDS	Saccharomyces_cerevisiae
chrXVI	908812	YPR185W	CDS	Saccharomyces_cerevisiae
chrXVI	913788	YPR189W	CDS	Saccharomyces_cerevisiae
chrXVI	917633	YPR190C	CDS	Saccharomyces_cerevisiae
chrXVI	918449	YPR190C	CDS	Saccharomyces_cerevisiae
chrXVI	918855	YPR190C	CDS	Saccharomyces_cerevisiae
chrXVI	931516	YPR196W	CDS	Saccharomyces_cerevisiae
chrXVI	932374	YPR196W	CDS	Saccharomyces_cerevisiae
