Chromosome	m1A peak middle position	RefSeq ID	Segment	Cell
chr9	48480492	NM_024233	CDS	WT_ES
chr9	48495232	NR_037589	ncRNA	WT_ES
chr9	54586526	NM_029573	CDS	WT_ES
chr9	55512091	NM_145615	5UTR	WT_ES
chr9	57521361	NM_007747	CDS	WT_ES
chr9	59486158	NM_019927	CDS	WT_ES
chr9	59669055	NM_011099	CDS	WT_ES
chr9	61914436	NM_018853	5UTR	WT_ES
chr9	62374732	NM_009672	CDS	WT_ES
chr9	63757713	NM_016769	5UTR	WT_ES
chr9	64253459	NM_008927	5UTR	WT_ES
chr9	65630715	NM_028030	5UTR	WT_ES
chr9	70503658	NM_033604	5UTR	WT_ES
chr9	70679140	NM_007399	5UTR	WT_ES
chr9	71485830	NM_178602	5UTR	WT_ES
chr9	78368091	NM_025274	CDS	WT_ES
chr9	79758545	NM_009945	CDS	WT_ES
chr9	88482358	NM_001284328	5UTR	WT_ES
chr9	90107296	NM_001039147	CDS	WT_ES
chr9	90114587	NM_001039147	5UTR	WT_ES
chr9	96364215	NM_007502	5UTR	WT_ES
chr9	96478507	NM_011279	CDS	WT_ES
chr9	97110999	NM_138756	5UTR	WT_ES
chr9	98999008	NM_001122851	CDS	WT_ES
chr9	103365237	NM_001134426	CDS	WT_ES
chr9	103365513	NM_001134426	5UTR	WT_ES
chr9	107635216	NM_008138	CDS	WT_ES
chr9	108306457	NM_016802	5UTR	WT_ES
chr9	108339998	NM_008160	CDS	WT_ES
chr9	108347969	NM_011678	CDS	WT_ES
chr9	109082067	NM_183250	CDS	WT_ES
chr9	109110495	NM_172775	CDS	WT_ES
chr9	110132159	NM_009211	CDS	WT_ES
chr9	110602229	NM_001081340	CDS	WT_ES
chr9	110656607	NM_028312	CDS	WT_ES
chr9	114564231	NM_001042503	5UTR	WT_ES
chr9	114640032	NM_153585	5UTR	WT_ES
chr9	119304858	NR_045693	ncRNA	WT_ES
chr9	119322215	NR_045693	ncRNA	WT_ES
chr9	120492669	NM_026892	5UTR	WT_ES
chr9	121852566	NM_019814	CDS	WT_ES
chr9	123461987	NM_153168	3UTR	WT_ES
chr10	4266503	NM_031185	5UTR	WT_ES
chr10	7212136	NM_172546	5UTR	WT_ES
chr10	13474250	NM_001195065	CDS	WT_ES
chr10	13501157	NM_025799	5UTR	WT_ES
chr10	24595607	NM_010217	5UTR	WT_ES
chr10	28074956	NM_008983	5UTR	WT_ES
chr10	40349476	NM_001168304	5UTR	WT_ES
chr10	41519610	NM_016898	CDS	WT_ES
chr10	42018347	NM_001034858	5UTR	WT_ES
chr10	42535040	NM_017472	3UTR	WT_ES
chr10	42761703	NM_153055	5UTR	WT_ES
chr10	43530658	NM_026411	CDS	WT_ES
chr10	45067308	NM_011156	5UTR	WT_ES
chr10	52417689	NM_030250	5UTR	WT_ES
chr10	57527796	NM_019760	CDS	WT_ES
chr10	59951546	NM_029083	5UTR	WT_ES
chr10	61452562	NM_010124	5UTR	WT_ES
chr10	63338803	NM_001159589	CDS	WT_ES
chr10	75518086	NM_026095	5UTR	WT_ES
chr10	75764206	NM_172549	5UTR	WT_ES
chr10	75859477	NM_010798	CDS	WT_ES
chr10	75921494	NM_011418	5UTR	WT_ES
chr10	75935964	NM_175329	CDS	WT_ES
chr10	78050104	NM_001284197	CDS	WT_ES
chr10	79859902	NM_008956	CDS	WT_ES
chr10	79984088	NM_001003949	CDS	WT_ES
chr10	80142519	NM_025313	CDS	WT_ES
chr10	80265112	NM_133188	5UTR	WT_ES
chr10	80292826	NM_009091	CDS	WT_ES
chr10	80293857	NM_009091	CDS	WT_ES
chr10	80399377	NM_013595	5UTR	WT_ES
chr10	80804198	NM_013651	CDS	WT_ES
chr10	81176705	NM_007907	5UTR	WT_ES
chr10	81179687	NM_007907	CDS	WT_ES
chr10	81321317	NM_027381	CDS	WT_ES
chr10	81559644	NR_074087	ncRNA	WT_ES
chr10	81565974	NM_001276288	3UTR	WT_ES
chr10	82859268	NM_015762	5UTR	WT_ES
chr10	82877346	NM_001042523	CDS	WT_ES
chr10	82881913	NM_001042523	CDS	WT_ES
chr10	82883976	NM_001042523	CDS	WT_ES
chr10	83544060	NM_001033375	CDS	WT_ES
chr10	86704373	NM_011631	CDS	WT_ES
chr10	86705383	NM_011631	5UTR	WT_ES
chr10	90969719	NM_001177397	3UTR	WT_ES
chr10	93453543	NM_008517	CDS	WT_ES
chr10	93889654	NM_019648	CDS	WT_ES
chr10	111473299	NM_015781	5UTR	WT_ES
chr10	115315374	NM_024454	5UTR	WT_ES
chr10	117361075	NM_001013391	CDS	WT_ES
chr10	120978725	NM_001081193	CDS	WT_ES
chr10	122097064	NM_153059	CDS	WT_ES
chr10	123076238	NM_001163024	5UTR	WT_ES
chr10	125966506	NM_177152	CDS	WT_ES
chr10	126979065	NM_001113470	5UTR	WT_ES
chr10	127266475	NM_001190453	5UTR	WT_ES
chr10	128059138	NM_019766	5UTR	WT_ES
chr10	128232100	NM_001164080	5UTR	WT_ES
chr10	128909923	NM_007653	5UTR	WT_ES
chr11	4704243	NM_197979	CDS	WT_ES
chr11	5070358	NM_007968	CDS	WT_ES
chr11	5542077	NM_134033	5UTR	WT_ES
chr11	5788579	NM_001146309	CDS	WT_ES
chr11	6415928	NM_008907	CDS	WT_ES
chr11	6475916	NM_011221	5UTR	WT_ES
chr11	6546952	NM_146014	5UTR	WT_ES
chr11	11880615	NM_001190448	CDS	WT_ES
chr11	17159446	NM_024459	5UTR	WT_ES
chr11	17211446	NM_025443	CDS	WT_ES
chr11	20100917	NM_146243	CDS	WT_ES
chr11	20201619	NM_008996	5UTR	WT_ES
chr11	21371132	NM_001290634	5UTR	WT_ES
chr11	22990758	NM_009837	CDS	WT_ES
chr11	29173061	NM_134034	5UTR	WT_ES
chr11	30771944	NM_134013	5UTR	WT_ES
chr11	31369904	NM_011491	5UTR	WT_ES
chr11	45852116	NM_001045520	5UTR	WT_ES
chr11	49712534	NM_212484	5UTR	WT_ES
chr11	50325529	NM_007597	5UTR	WT_ES
chr11	51606560	NM_001048061	CDS	WT_ES
chr11	51967756	NM_029976	CDS	WT_ES
chr11	52098979	NM_019411	5UTR	WT_ES
chr11	54866517	NM_008248	CDS	WT_ES
chr11	59948423	NM_138675	CDS	WT_ES
chr11	60206537	NM_011480	CDS	WT_ES
chr11	60538075	NM_172943	5UTR	WT_ES
chr11	68386814	NM_008744	5UTR	WT_ES
chr11	69406519	NM_001017426	CDS	WT_ES
chr11	69633069	NM_011814	5UTR	WT_ES
chr11	69734514	NM_001291068	CDS	WT_ES
chr11	69735427	NM_001291068	CDS	WT_ES
chr11	69921260	NM_001166589	5UTR	WT_ES
chr11	69991700	NM_019749	5UTR	WT_ES
chr11	69995910	NM_030064	5UTR	WT_ES
chr11	70000805	NM_007888	5UTR	WT_ES
chr11	70238288	NM_173742	3UTR	WT_ES
chr11	70239740	NM_173742	5UTR	WT_ES
chr11	70654503	NM_011072	5UTR	WT_ES
chr11	70726336	NM_153103	CDS	WT_ES
chr11	70982880	NM_007573	CDS	WT_ES
chr11	74641515	NM_001013784	3UTR	WT_ES
chr11	74724245	NM_013625	5UTR	WT_ES
chr11	75588205	NM_008850	5UTR	WT_ES
chr11	79993384	NM_199196	CDS	WT_ES
chr11	83504896	NM_027427	CDS	WT_ES
chr11	84870009	NM_153144	5UTR	WT_ES
chr11	85234918	NM_025825	5UTR	WT_ES
chr11	86757427	NM_001003908	5UTR	WT_ES
chr11	87987404	NM_026556	5UTR	WT_ES
chr11	88047841	NM_001078167	CDS	WT_ES
chr11	90638283	NM_199008	CDS	WT_ES
chr11	94328226	NM_146024	5UTR	WT_ES
chr11	94629877	NM_133807	5UTR	WT_ES
chr11	94677334	NM_145828	CDS	WT_ES
chr11	95337135	NM_172543	CDS	WT_ES
chr11	96005778	NM_009951	5UTR	WT_ES
chr11	96035007	NM_033568	5UTR	WT_ES
chr11	96065179	NM_172300	CDS	WT_ES
chr11	96777015	NM_001163389	5UTR	WT_ES
chr11	97173209	NM_008379	CDS	WT_ES
chr11	97280375	NM_008942	CDS	WT_ES
chr11	97628817	NM_175332	CDS	WT_ES
chr11	97629202	NM_175332	CDS	WT_ES
chr11	97663536	NM_139311	5UTR	WT_ES
chr11	97676181	NM_139311	CDS	WT_ES
chr11	98937783	NM_009024	5UTR	WT_ES
chr11	100320080	NM_011508	5UTR	WT_ES
chr11	100348059	NM_010404	3UTR	WT_ES
chr11	100378233	NM_010593	CDS	WT_ES
chr11	100584332	NM_019795	CDS	WT_ES
chr11	101087388	NM_011550	CDS	WT_ES
chr11	101316334	NM_011192	5UTR	WT_ES
chr11	101425192	NM_026865	5UTR	WT_ES
chr11	101733098	NM_144831	CDS	WT_ES
chr11	102296541	NM_001098837	5UTR	WT_ES
chr11	102697643	NM_025918	CDS	WT_ES
chr11	102819073	NM_001159382	5UTR	WT_ES
chr11	102908480	NM_197959	CDS	WT_ES
chr11	102994286	NM_026551	3UTR	WT_ES
chr11	104550482	NM_001285990	5UTR	WT_ES
chr11	106217077	NM_028074	5UTR	WT_ES
chr11	106788386	NM_007840	5UTR	WT_ES
chr11	107479585	NM_025894	CDS	WT_ES
chr11	109667577	NM_021880	CDS	WT_ES
chr11	114757772	NM_001034878	3UTR	WT_ES
chr11	115708471	NM_008163	5UTR	WT_ES
chr11	116274015	NM_146032	CDS	WT_ES
chr11	116335333	NM_008240	5UTR	WT_ES
chr11	116581337	NM_173755	CDS	WT_ES
chr11	116843231	NM_033398	5UTR	WT_ES
chr11	116852284	NM_011358	CDS	WT_ES
chr11	116947364	NM_172948	CDS	WT_ES
chr11	117115242	NM_001166507	5UTR	WT_ES
chr11	118272239	NM_001033528	CDS	WT_ES
chr11	120437584	NM_199469	5UTR	WT_ES
chr11	120598215	NM_011568	CDS	WT_ES
chr11	120991200	NM_139059	5UTR	WT_ES
chr11	121421525	NM_181420	CDS	WT_ES
chr12	11196389	NR_131084	ncRNA	WT_ES
chr12	16811146	NR_027677	ncRNA	WT_ES
chr12	16895252	NM_009072	CDS	WT_ES
chr12	24708370	NM_009104	CDS	WT_ES
chr12	27342602	NM_009234	5UTR	WT_ES
chr12	28649747	NR_104608	ncRNA	WT_ES
chr12	30584526	NM_172049	CDS	WT_ES
chr12	54986235	NM_013815	5UTR	WT_ES
chr12	57542652	NM_008259	CDS	WT_ES
chr12	69158731	NM_009093	CDS	WT_ES
chr12	69372191	NM_007481	5UTR	WT_ES
chr12	69969152	NM_022028	CDS	WT_ES
chr12	72659479	NM_025522	CDS	WT_ES
chr12	75631275	NR_038063	ncRNA	WT_ES
chr12	76962089	NM_001146176	5UTR	WT_ES
chr12	80260211	NM_134156	5UTR	WT_ES
chr12	80945608	NM_001079694	5UTR	WT_ES
chr12	83664190	NM_027349	CDS	WT_ES
chr12	84760847	NM_023409	CDS	WT_ES
chr12	86470201	NM_011934	CDS	WT_ES
chr12	87266869	NM_146036	CDS	WT_ES
chr12	91384302	NM_181815	5UTR	WT_ES
chr12	102757667	NM_001142938	CDS	WT_ES
chr12	105784856	NM_011112	5UTR	WT_ES
chr12	108793595	NM_009537	CDS	WT_ES
chr12	108793942	NM_009537	CDS	WT_ES
chr12	110279300	NM_172119	CDS	WT_ES
chr12	110666820	NM_030238	3UTR	WT_ES
chr12	110695319	NM_010480	CDS	WT_ES
chr12	111377551	NM_183016	5UTR	WT_ES
chr12	111671534	NM_021273	CDS	WT_ES
chr12	111671905	NM_021273	CDS	WT_ES
chr13	13437762	NM_010917	CDS	WT_ES
chr13	23555571	NM_145713	CDS	WT_ES
chr13	23571033	NM_178187	CDS	WT_ES
chr13	34127539	NM_023716	CDS	WT_ES
chr13	37992093	NM_025965	CDS	WT_ES
chr13	46727761	NM_175749	5UTR	WT_ES
chr13	47105679	NM_025900	CDS	WT_ES
chr13	49341785	NM_029791	CDS	WT_ES
chr13	51645405	NM_025415	5UTR	WT_ES
chr13	54380057	NM_009946	3UTR	WT_ES
chr13	58127789	NM_029872	CDS	WT_ES
chr13	58128355	NM_029872	5UTR	WT_ES
chr13	69612117	NM_145354	CDS	WT_ES
chr13	96542931	NM_023420	5UTR	WT_ES
chr13	98815141	NM_172591	5UTR	WT_ES
chr13	100730494	NM_009874	CDS	WT_ES
chr13	107889970	NM_145456	CDS	WT_ES
chr13	112464184	NM_010560	5UTR	WT_ES
chr13	119429048	NM_145457	5UTR	WT_ES
chr14	8144199	NM_178279	CDS	WT_ES
chr14	26638289	NM_007479	5UTR	WT_ES
chr14	31019240	NM_001081251	5UTR	WT_ES
chr14	31138920	NM_027289	CDS	WT_ES
chr14	34674077	NM_001004436	5UTR	WT_ES
chr14	45318450	NM_015774	CDS	WT_ES
chr14	49172306	NM_001081430	5UTR	WT_ES
chr14	54554237	NM_145462	5UTR	WT_ES
chr14	54642860	NM_001085473	CDS	WT_ES
chr14	54894302	NM_019402	CDS	WT_ES
chr14	55540459	NM_028994	CDS	WT_ES
chr14	55594426	NM_194346	CDS	WT_ES
chr14	57798294	NM_009119	CDS	WT_ES
chr14	66154237	NM_001162365	CDS	WT_ES
chr14	67072292	NM_028032	5UTR	WT_ES
chr14	70134505	NM_021328	CDS	WT_ES
chr14	75845407	NM_009429	5UTR	WT_ES
chr14	78522691	NM_001164503	5UTR	WT_ES
chr14	78536782	NM_001164503	5UTR	WT_ES
chr14	99298973	NM_009769	5UTR	WT_ES
chr15	5116676	NM_026069	5UTR	WT_ES
chr15	5117361	NM_026069	CDS	WT_ES
chr15	10485834	NM_026396	CDS	WT_ES
chr15	12321710	NM_025673	5UTR	WT_ES
chr15	25364748	NM_027395	CDS	WT_ES
chr15	34574571	NM_145469	3UTR	WT_ES
chr15	36608632	NM_008774	5UTR	WT_ES
chr15	37007237	NM_026521	5UTR	WT_ES
chr15	38078528	NM_001112721	5UTR	WT_ES
chr15	39112541	NM_172402	5UTR	WT_ES
chr15	55072036	NM_001081288	5UTR	WT_ES
chr15	55619765	NM_134092	CDS	WT_ES
chr15	72937095	NM_029640	CDS	WT_ES
chr15	75756781	NM_172121	CDS	WT_ES
chr15	76904398	NM_012053	CDS	WT_ES
chr15	77306767	NM_053104	5UTR	WT_ES
chr15	77766847	NM_022410	CDS	WT_ES
chr15	77768969	NM_022410	CDS	WT_ES
chr15	79141415	NM_027231	CDS	WT_ES
chr15	81399605	NM_133726	5UTR	WT_ES
chr15	81729801	NM_001146174	5UTR	WT_ES
chr15	82016095	NM_134095	5UTR	WT_ES
chr15	82147364	NM_033218	5UTR	WT_ES
chr15	82346146	NM_026914	CDS	WT_ES
chr15	83555583	NM_001030014	CDS	WT_ES
chr15	84192343	NM_178614	5UTR	WT_ES
chr15	84987880	NM_001033273	5UTR	WT_ES
chr15	85037197	NM_133750	5UTR	WT_ES
chr15	96232792	NR_130160	ncRNA	WT_ES
chr15	96287719	NM_175251	CDS	WT_ES
chr15	97703311	NM_028003	CDS	WT_ES
chr15	98533989	NM_133714	5UTR	WT_ES
chr15	98763064	NM_007478	5UTR	WT_ES
chr15	98918056	NM_029098	5UTR	WT_ES
chr15	99126856	NM_139140	5UTR	WT_ES
chr15	99409273	NM_026669	3UTR	WT_ES
chr15	99702359	NM_031842	CDS	WT_ES
chr15	100615702	NM_011873	5UTR	WT_ES
chr15	102088901	NM_145625	CDS	WT_ES
chr15	102094735	NM_145625	CDS	WT_ES
chr15	103242398	NR_104427	ncRNA	WT_ES
chr16	4608732	NM_031184	CDS	WT_ES
chr16	8830303	NM_001081400	5UTR	WT_ES
chr16	11254138	NM_001130008	5UTR	WT_ES
chr16	16358887	NM_001025947	5UTR	WT_ES
chr16	16870892	NM_011624	5UTR	WT_ES
chr16	17125054	NM_183287	5UTR	WT_ES
chr16	17233686	NM_178922	5UTR	WT_ES
chr16	17452338	NM_007764	5UTR	WT_ES
chr16	18248624	NM_011239	5UTR	WT_ES
chr16	18877351	NM_010435	5UTR	WT_ES
chr16	20302286	NM_001005767	CDS	WT_ES
chr16	20499000	NM_172265	CDS	WT_ES
chr16	20651781	NR_027485	ncRNA	WT_ES
chr16	20692445	NM_145941	3UTR	WT_ES
chr16	22162901	NM_183029	CDS	WT_ES
chr16	22411728	NM_023794	CDS	WT_ES
chr16	31664051	NM_001252433	5UTR	WT_ES
chr16	35022529	NM_023587	CDS	WT_ES
chr16	38089636	NM_019827	5UTR	WT_ES
chr16	38347115	NM_001017429	CDS	WT_ES
chr16	44139969	NM_028108	5UTR	WT_ES
chr16	48994282	NM_172616	CDS	WT_ES
chr16	49699377	NM_028680	CDS	WT_ES
chr16	87495787	NM_009840	CDS	WT_ES
chr16	90220850	NM_011434	5UTR	WT_ES
chr16	91729467	NM_001110276	5UTR	WT_ES
chr16	91818580	NM_001110276	CDS	WT_ES
chr17	6038863	NM_001113353	3UTR	WT_ES
chr17	6236398	NM_054040	3UTR	WT_ES
chr17	6311808	NM_001166629	CDS	WT_ES
chr17	10318946	NM_021881	5UTR	WT_ES
chr17	10319235	NM_021881	5UTR	WT_ES
chr17	12916556	NM_001290712	5UTR	WT_ES
chr17	14203694	NM_172826	CDS	WT_ES
chr17	23803296	NM_175229	5UTR	WT_ES
chr17	23819535	NM_175229	CDS	WT_ES
chr17	24414720	NM_009070	5UTR	WT_ES
chr17	24632762	NM_008743	CDS	WT_ES
chr17	24720372	NM_008503	CDS	WT_ES
chr17	24895286	NM_023260	CDS	WT_ES
chr17	25868518	NM_026633	CDS	WT_ES
chr17	26508370	NM_013642	5UTR	WT_ES
chr17	27559640	NM_001039356	CDS	WT_ES
chr17	27563221	NM_001039356	3UTR	WT_ES
chr17	27623334	NM_019837	5UTR	WT_ES
chr17	28486031	NM_010220	5UTR	WT_ES
chr17	29159130	NM_153166	CDS	WT_ES
chr17	29491074	NM_008842	5UTR	WT_ES
chr17	30005170	NM_148926	5UTR	WT_ES
chr17	31647281	NM_001163769	CDS	WT_ES
chr17	32201186	NM_001286630	CDS	WT_ES
chr17	32201560	NM_001286630	CDS	WT_ES
chr17	33685328	NM_001109913	CDS	WT_ES
chr17	33929995	NM_009059	5UTR	WT_ES
chr17	33952491	NM_011296	CDS	WT_ES
chr17	34592585	NM_017463	CDS	WT_ES
chr17	35161876	NM_001199044	CDS	WT_ES
chr17	35509511	NM_001252452	CDS	WT_ES
chr17	39845835	NR_046233	ncRNA	WT_ES
chr17	39847890	NR_046233	ncRNA	WT_ES
chr17	42805259	NM_009847	CDS	WT_ES
chr17	45570436	NM_008302	CDS	WT_ES
chr17	45571533	NM_008302	CDS	WT_ES
chr17	46031524	NM_001287058	5UTR	WT_ES
chr17	47611076	NM_016859	CDS	WT_ES
chr17	53479448	NM_025887	5UTR	WT_ES
chr17	56036499	NM_001252471	5UTR	WT_ES
chr17	56099348	NM_001304785	CDS	WT_ES
chr17	56309568	NM_001111078	CDS	WT_ES
chr17	56566489	NM_001029979	CDS	WT_ES
chr17	56585234	NM_001163300	CDS	WT_ES
chr17	57022720	NM_010613	CDS	WT_ES
chr17	57023362	NM_010613	CDS	WT_ES
chr17	57031352	NM_010613	CDS	WT_ES
chr17	65582673	NM_013933	CDS	WT_ES
chr17	65613379	NM_013933	5UTR	WT_ES
chr17	65884747	NM_001198949	5UTR	WT_ES
chr17	71828581	NR_073185	ncRNA	WT_ES
chr17	80061810	NM_144802	CDS	WT_ES
chr17	83351023	NM_001114361	5UTR	WT_ES
chr17	83706231	NM_054082	5UTR	WT_ES
chr17	83708456	NM_054082	CDS	WT_ES
chr17	83738396	NM_054082	CDS	WT_ES
chr17	84187828	NM_001001806	5UTR	WT_ES
chr17	84958233	NM_001159496	5UTR	WT_ES
chr17	87672635	NM_008628	CDS	WT_ES
chr18	6765272	NM_181070	CDS	WT_ES
chr18	20745738	NM_019737	5UTR	WT_ES
chr18	24530109	NM_144861	5UTR	WT_ES
chr18	34221042	NM_007462	5UTR	WT_ES
chr18	34777139	NM_001081256	CDS	WT_ES
chr18	34931646	NM_144866	CDS	WT_ES
chr18	34954253	NM_010481	5UTR	WT_ES
chr18	36287195	NM_008989	CDS	WT_ES
chr18	36753560	NM_011879	CDS	WT_ES
chr18	46525748	NM_173423	5UTR	WT_ES
chr18	56708000	NM_010721	5UTR	WT_ES
chr18	57133328	NM_001001979	5UTR	WT_ES
chr18	60848855	NM_001198984	CDS	WT_ES
chr18	61555623	NM_146087	5UTR	WT_ES
chr18	67289398	NM_053261	5UTR	WT_ES
chr18	67390800	NM_026473	CDS	WT_ES
chr18	74798415	NM_177470	CDS	WT_ES
chr18	74939857	NM_010720	3UTR	WT_ES
chr18	75009818	NM_001001181	3UTR	WT_ES
chr18	75820307	NM_145356	5UTR	WT_ES
chr18	77065312	NM_008602	5UTR	WT_ES
chr18	82633108	NM_177832	CDS	WT_ES
chr18	84720263	NM_173770	5UTR	WT_ES
chr19	3851932	NM_013490	5UTR	WT_ES
chr19	4192228	NM_031868	CDS	WT_ES
chr19	4801711	NM_019869	CDS	WT_ES
chr19	4811531	NM_019869	5UTR	WT_ES
chr19	5118215	NR_045528	ncRNA	WT_ES
chr19	5287206	NM_030109	CDS	WT_ES
chr19	5388493	NR_033224	ncRNA	WT_ES
chr19	5424810	NM_024176	5UTR	WT_ES
chr19	5609565	NR_037603	ncRNA	WT_ES
chr19	5700915	NM_022012	CDS	WT_ES
chr19	5801150	NR_002847	ncRNA	WT_ES
chr19	5845378	NR_003513	ncRNA	WT_ES
chr19	6975191	NM_008889	5UTR	WT_ES
chr19	7217480	NM_007750	CDS	WT_ES
chr19	7234144	NM_027643	CDS	WT_ES
chr19	8820458	NM_001081196	CDS	WT_ES
chr19	8968285	NM_026007	CDS	WT_ES
chr19	9982826	NR_073181	ncRNA	WT_ES
chr19	10183102	NM_146094	CDS	WT_ES
chr19	10895419	NM_001253843	5UTR	WT_ES
chr19	10948983	NM_023731	CDS	WT_ES
chr19	12795326	NR_024093	ncRNA	WT_ES
chr19	29648302	NM_001081213	CDS	WT_ES
chr19	30175265	NM_138595	5UTR	WT_ES
chr19	41912134	NM_023418	CDS	WT_ES
chr19	41933606	NM_023740	5UTR	WT_ES
chr19	44146013	NM_028607	CDS	WT_ES
chr19	44931295	NM_001081225	5UTR	WT_ES
chr19	45660153	NM_013907	5UTR	WT_ES
chr19	45751967	NM_023799	3UTR	WT_ES
chr19	45779071	NM_023799	CDS	WT_ES
chr19	46045110	NM_001113408	5UTR	WT_ES
chr19	46056642	NM_001081214	CDS	WT_ES
chr19	47732850	NM_026377	CDS	WT_ES
chr19	53142963	NM_001164100	5UTR	WT_ES
chr19	53372408	NM_010847	3UTR	WT_ES
chr19	53390482	NM_172429	5UTR	WT_ES
chr19	53903432	NM_001168492	5UTR	WT_ES
chr19	60226557	NM_029648	5UTR	WT_ES
chr19	60766544	NM_010123	CDS	WT_ES
chr19	60766963	NM_010123	CDS	WT_ES
chrUn_JH584304	54861	NR_003518	ncRNA	WT_ES
chrX	7669753	NM_019755	CDS	WT_ES
chrX	7947709	NM_001130416	5UTR	WT_ES
chrX	12080461	NM_029510	5UTR	WT_ES
chrX	13291192	NM_010028	CDS	WT_ES
chrX	20663028	NM_001136085	5UTR	WT_ES
chrX	37191054	NM_019443	CDS	WT_ES
chrX	37218214	NM_001025084	CDS	WT_ES
chrX	68678723	NM_001290424	5UTR	WT_ES
chrX	73673247	NM_001142809	5UTR	WT_ES
chrX	136214370	NM_009052	CDS	WT_ES
chrX	142298289	NR_002883	ncRNA	WT_ES
chrX	151907369	NM_021523	CDS	WT_ES
chrX	159532771	NM_001033472	5UTR	WT_ES
chrX	162760563	NM_009031	5UTR	WT_ES
chrY	90785855	NM_133362	CDS	WT_ES
chrY	90793380	NM_133362	CDS	WT_ES
